9.50002 2.78191 0.535017
9.55002 2.79583 0.540595
9.60002 2.80975 0.546201
9.65002 2.82365 0.551834
9.70002 2.83754 0.557495
9.75002 2.85142 0.563184
9.80002 2.86529 0.568901
9.85002 2.87914 0.574646
9.90002 2.89299 0.580418
9.95002 2.90682 0.586217
10 2.92064 0.592045
10.05 2.93445 0.5979
10.1 2.94825 0.603783
10.15 2.96204 0.609693
10.2 2.97581 0.615631
10.25 2.98958 0.621597
10.3 3.00333 0.627589
10.35 3.01707 0.63361
10.4 3.03079 0.639658
10.45 3.04451 0.645733
10.5 3.05821 0.651836
10.55 3.0719 0.657966
10.6 3.08558 0.664123
10.65 3.09924 0.670308
10.7 3.1129 0.676521
10.75 3.12654 0.68276
10.8 3.14017 0.689027
10.85 3.15378 0.695321
10.9 3.16738 0.701642
10.95 3.18097 0.70799
11 3.19455 0.714366
11.05 3.20812 0.720769
11.1 3.22167 0.727198
11.15 3.23521 0.733655
11.2 3.24873 0.740139
11.25 3.26225 0.74665
11.3 3.27575 0.753188
11.35 3.28924 0.759753
11.4 3.30271 0.766345
11.45 3.31617 0.772964
11.5 3.32962 0.77961
11.55 3.34305 0.786283
11.6 3.35647 0.792982
11.65 3.36988 0.799709
11.7 3.38327 0.806462
11.75 3.39665 0.813242
11.8 3.41002 0.820049
11.85 3.42337 0.826882
11.9 3.43671 0.833742
11.95 3.45004 0.840629
12 3.46335 0.847543
12.05 3.47665 0.854482
12.1 3.48993 0.861449
12.15 3.5032 0.868442
12.2 3.51646 0.875462
12.25 3.5297 0.882508
12.3 3.54293 0.889581
12.35 3.55614 0.89668
12.4 3.56934 0.903806
12.45 3.58253 0.910958
12.5 3.5957 0.918136
12.55 3.60886 0.92534
12.6 3.622 0.932571
12.65 3.63513 0.939829
12.7 3.64824 0.947112
12.75 3.66134 0.954422
12.8 3.67442 0.961757
12.85 3.68749 0.969119
12.9 3.70054 0.976507
12.95 3.71358 0.983922
13 3.72661 0.991362
13.05 3.73962 0.998828
13.1 3.75261 1.00632
13.15 3.76559 1.01384
13.2 3.77856 1.02138
13.25 3.79151 1.02895
13.3 3.80444 1.03655
13.35 3.81736 1.04417
13.4 3.83027 1.05182
13.45 3.84316 1.05949
13.5 3.85603 1.06719
13.55 3.86889 1.07492
13.6 3.88173 1.08267
13.65 3.89456 1.09044
13.7 3.90737 1.09825
13.75 3.92016 1.10607
13.8 3.93294 1.11393
13.85 3.94571 1.1218
13.9 3.95846 1.12971
13.95 3.97119 1.13764
14 3.98391 1.14559
14.05 3.99661 1.15357
14.1 4.00929 1.16158
14.15 4.02196 1.16961
14.2 4.03461 1.17767
14.25 4.04725 1.18575
14.3 4.05987 1.19386
14.35 4.07247 1.20199
14.4 4.08506 1.21015
14.45 4.09763 1.21833
14.5 4.11019 1.22654
14.55 4.12273 1.23477
14.6 4.13525 1.24303
14.65 4.14776 1.25131
14.7 4.16024 1.25962
14.75 4.17272 1.26795
14.8 4.18517 1.27631
14.85 4.19761 1.28469
14.9 4.21003 1.2931
14.95 4.22244 1.30154
15 4.23483 1.30999
15.05 4.2472 1.31847
15.1 4.25955 1.32698
15.15 4.27189 1.33551
15.2 4.28421 1.34407
15.25 4.29652 1.35265
15.3 4.3088 1.36126
15.35 4.32107 1.36989
15.4 4.33332 1.37854
15.45 4.34556 1.38722
15.5 4.35777 1.39592
15.55 4.36997 1.40465
15.6 4.38215 1.4134
15.65 4.39432 1.42218
15.7 4.40647 1.43098
15.75 4.4186 1.43981
15.8 4.43071 1.44866
15.85 4.4428 1.45753
15.9 4.45488 1.46643
15.95 4.46694 1.47535
16 4.47898 1.48429
16.05 4.491 1.49326
16.1 4.503 1.50226
16.15 4.51499 1.51128
16.2 4.52696 1.52032
16.25 4.53891 1.52938
16.3 4.55084 1.53847
16.35 4.56275 1.54759
16.4 4.57465 1.55673
16.45 4.58653 1.56589
16.5 4.59838 1.57507
16.55 4.61022 1.58428
16.6 4.62205 1.59351
16.65 4.63385 1.60277
16.7 4.64564 1.61205
16.75 4.6574 1.62135
16.8 4.66915 1.63068
16.85 4.68088 1.64003
16.9 4.69259 1.6494
16.95 4.70428 1.6588
17 4.71595 1.66822
17.05 4.72761 1.67766
17.1 4.73924 1.68713
17.15 4.75086 1.69662
17.2 4.76246 1.70613
17.25 4.77403 1.71567
17.3 4.78559 1.72523
17.35 4.79713 1.73481
17.4 4.80865 1.74442
17.45 4.82015 1.75405
17.5 4.83164 1.7637
17.55 4.8431 1.77337
17.6 4.85454 1.78307
17.65 4.86597 1.79279
17.7 4.87737 1.80253
17.75 4.88876 1.8123
17.8 4.90012 1.82209
17.85 4.91147 1.8319
17.9 4.92279 1.84174
17.95 4.9341 1.85159
18 4.94539 1.86147
18.05 4.95665 1.87137
18.1 4.9679 1.8813
18.15 4.97913 1.89125
18.2 4.99034 1.90122
18.25 5.00152 1.91121
18.3 5.01269 1.92122
18.35 5.02384 1.93126
18.4 5.03496 1.94132
18.45 5.04607 1.9514
18.5 5.05716 1.9615
18.55 5.06823 1.97163
18.6 5.07927 1.98178
18.65 5.0903 1.99195
18.7 5.1013 2.00214
18.75 5.11229 2.01235
18.8 5.12325 2.02259
18.85 5.1342 2.03285
18.9 5.14512 2.04313
18.95 5.15603 2.05343
19 5.16691 2.06375
19.05 5.17777 2.07409
19.1 5.18861 2.08446
19.15 5.19943 2.09485
19.2 5.21023 2.10526
19.25 5.22101 2.11569
19.3 5.23177 2.12614
19.35 5.24251 2.13662
19.4 5.25322 2.14711
19.45 5.26392 2.15763
19.5 5.27459 2.16817
19.55 5.28524 2.17873
19.6 5.29588 2.18931
19.65 5.30649 2.19992
19.7 5.31708 2.21054
19.75 5.32764 2.22118
19.8 5.33819 2.23185
19.85 5.34872 2.24254
19.9 5.35922 2.25325
19.95 5.3697 2.26398
20 5.38016 2.27473
20.05 5.3906 2.2855
20.1 5.40102 2.29629
20.15 5.41142 2.3071
20.2 5.42179 2.31794
20.25 5.43215 2.32879
20.3 5.44248 2.33967
20.35 5.45279 2.35056
20.4 5.46308 2.36148
20.45 5.47334 2.37242
20.5 5.48358 2.38337
20.55 5.49381 2.39435
20.6 5.50401 2.40535
20.65 5.51419 2.41637
20.7 5.52434 2.42741
20.75 5.53447 2.43847
20.8 5.54459 2.44955
20.85 5.55468 2.46065
20.9 5.56474 2.47177
20.95 5.57479 2.48291
21 5.58481 2.49407
21.05 5.59481 2.50525
21.1 5.60479 2.51645
21.15 5.61475 2.52767
21.2 5.62468 2.53891
21.25 5.63459 2.55017
21.3 5.64448 2.56145
21.35 5.65434 2.57275
21.4 5.66419 2.58407
21.45 5.67401 2.59541
21.5 5.68381 2.60676
21.55 5.69358 2.61814
21.6 5.70333 2.62954
21.65 5.71306 2.64096
21.7 5.72277 2.6524
21.75 5.73245 2.66385
21.8 5.74211 2.67533
21.85 5.75175 2.68682
21.9 5.76137 2.69834
21.95 5.77096 2.70987
22 5.78053 2.72142
22.0499 5.79007 2.73299
22.0999 5.79959 2.74458
22.1499 5.80909 2.75619
22.1999 5.81857 2.76782
22.2499 5.82802 2.77947
22.2999 5.83745 2.79114
22.3499 5.84686 2.80282
22.3999 5.85624 2.81453
22.4499 5.8656 2.82625
22.4999 5.87493 2.83799
22.5499 5.88424 2.84975
22.5999 5.89353 2.86153
22.6499 5.9028 2.87333
22.6999 5.91204 2.88514
22.7499 5.92126 2.89698
22.7999 5.93045 2.90883
22.8499 5.93962 2.9207
22.8999 5.94877 2.93259
22.9499 5.95789 2.9445
22.9999 5.96699 2.95643
23.0499 5.97607 2.96837
23.0999 5.98512 2.98034
23.1499 5.99414 2.99232
23.1999 6.00315 3.00432
23.2499 6.01213 3.01633
23.2999 6.02108 3.02837
23.3499 6.03001 3.04042
23.3999 6.03892 3.05249
23.4499 6.0478 3.06458
23.4999 6.05666 3.07668
23.5499 6.0655 3.08881
23.5999 6.07431 3.10095
23.6499 6.08309 3.11311
23.6999 6.09185 3.12529
23.7499 6.10059 3.13748
23.7999 6.1093 3.14969
23.8499 6.11799 3.16192
23.8999 6.12666 3.17417
23.9499 6.13529 3.18643
23.9999 6.14391 3.19871
24.0499 6.1525 3.21101
24.0999 6.16106 3.22333
24.1499 6.16961 3.23566
24.1999 6.17812 3.24801
24.2499 6.18661 3.26038
24.2999 6.19508 3.27276
24.3499 6.20352 3.28516
24.3999 6.21194 3.29758
24.4499 6.22033 3.31001
24.4999 6.2287 3.32247
24.5499 6.23704 3.33493
24.5999 6.24536 3.34742
24.6499 6.25365 3.35992
24.6999 6.26192 3.37244
24.7499 6.27016 3.38497
24.7999 6.27838 3.39752
24.8499 6.28657 3.41009
24.8999 6.29474 3.42268
24.9499 6.30288 3.43528
24.9999 6.311 3.44789
25.0499 6.31911 3.46034
25.0999 6.32718 3.47298
25.1499 6.33522 3.48565
25.1999 6.34323 3.49833
25.2499 6.35122 3.51102
25.2999 6.35919 3.52373
25.3499 6.36713 3.53646
25.3999 6.37504 3.5492
25.4499 6.38293 3.56196
25.4999 6.39079 3.57473
25.5499 6.39863 3.58752
25.5999 6.40644 3.60032
25.6499 6.41423 3.61314
25.6999 6.42199 3.62598
25.7499 6.42973 3.63883
25.7999 6.43744 3.6517
25.8499 6.44512 3.66458
25.8999 6.45278 3.67748
25.9499 6.46041 3.69039
25.9999 6.46801 3.70332
26.0499 6.47559 3.71626
26.0999 6.48315 3.72922
26.1499 6.49068 3.74219
26.1999 6.49818 3.75518
26.2499 6.50566 3.76819
26.2999 6.51311 3.78121
26.3499 6.52053 3.79424
26.3999 6.52793 3.80729
26.4499 6.5353 3.82035
26.4999 6.54265 3.83343
26.5499 6.54997 3.84652
26.5999 6.55726 3.85963
26.6499 6.56453 3.87275
26.6999 6.57177 3.88589
26.7499 6.57899 3.89904
26.7999 6.58617 3.9122
26.8499 6.59334 3.92538
26.8999 6.60047 3.93857
26.9499 6.60758 3.95178
26.9999 6.61467 3.965
27.0499 6.62172 3.97824
27.0999 6.62875 3.99149
27.1499 6.63576 4.00476
27.1999 6.64273 4.01803
27.2499 6.64968 4.03133
27.2999 6.65661 4.04463
27.3499 6.66351 4.05795
27.3999 6.67038 4.07129
27.4499 6.67722 4.08463
27.4999 6.68404 4.09799
27.5499 6.69083 4.11137
27.5999 6.69759 4.12476
27.6499 6.70433 4.13816
27.6999 6.71104 4.15157
27.7499 6.71772 4.165
27.7999 6.72438 4.17844
27.8499 6.73101 4.1919
27.8999 6.73761 4.20537
27.9499 6.74419 4.21885
27.9999 6.75073 4.23234
28.0499 6.75726 4.24585
28.0999 6.76375 4.25937
28.1499 6.77022 4.27291
28.1999 6.77666 4.28645
28.2499 6.78307 4.30001
28.2999 6.78946 4.31358
28.3499 6.79582 4.32717
28.3999 6.80215 4.34077
28.4499 6.80846 4.35438
28.4999 6.81473 4.368
28.5499 6.82098 4.38164
28.5998 6.82721 4.39528
28.6498 6.8334 4.40894
28.6998 6.83957 4.42262
28.7498 6.84571 4.4363
28.7998 6.85182 4.45
28.8498 6.85791 4.46371
28.8998 6.86397 4.47743
28.9498 6.87 4.49117
28.9998 6.876 4.50491
29.0498 6.88198 4.51867
29.0998 6.88793 4.53244
29.1498 6.89385 4.54622
29.1998 6.89974 4.56001
29.2498 6.90561 4.57382
29.2998 6.91145 4.58763
29.3498 6.91726 4.60146
29.3998 6.92304 4.6153
29.4498 6.9288 4.62916
29.4998 6.93453 4.64302
29.5498 6.94023 4.65689
