 # 
0.66 0.590625 -0.0547295 -0.1848 1.188 47.5035 26.1288 40 47.5035
0.67 0.599469 -0.0563956 -0.1876 1.206 47.0549 25.2905 40 47.0549
0.68 0.608309 -0.0580865 -0.1904 1.224 46.6254 24.4679 40 46.6254
0.69 0.617144 -0.0598022 -0.1932 1.242 46.2144 23.6601 40 46.2144
0.7 0.625974 -0.0615425 -0.196 1.26 45.8211 22.8665 40 45.8211
0.71 0.634799 -0.0633076 -0.1988 1.278 45.4449 22.0863 40 45.4449
0.72 0.643619 -0.0650974 -0.2016 1.296 45.0852 21.3187 40 45.0852
0.73 0.652434 -0.0669119 -0.2044 1.314 44.7415 20.5633 40 44.7415
0.74 0.661244 -0.068751 -0.2072 1.332 44.4132 19.8192 40 44.4132
0.75 0.670049 -0.0706148 -0.21 1.35 44.0999 19.0859 40 44.0999
0.76 0.678849 -0.0725033 -0.2128 1.368 43.801 18.3629 40 43.801
0.77 0.687643 -0.0744164 -0.2156 1.386 43.5163 17.6495 40 43.5163
0.78 0.696432 -0.0763541 -0.2184 1.404 43.2451 16.9454 40 43.2452
0.79 0.705216 -0.0783164 -0.2212 1.422 42.9873 16.2499 40 42.9873
0.8 0.713993 -0.0803033 -0.224 1.44 42.7424 15.5627 40 42.7424
0.81 0.722766 -0.0823148 -0.2268 1.458 42.5101 14.8831 40 42.5101
0.82 0.731533 -0.0843508 -0.2296 1.476 42.2901 14.2109 40 42.2901
0.83 0.740294 -0.0864113 -0.2324 1.494 42.082 13.5455 40 42.082
0.839999 0.749049 -0.0884964 -0.2352 1.512 41.8857 12.8866 40 41.8857
0.849999 0.757798 -0.090606 -0.238 1.53 41.7008 12.2338 40 41.7008
0.859999 0.766541 -0.0927401 -0.2408 1.548 41.5271 11.5866 40 41.5271
0.869999 0.775278 -0.0948986 -0.2436 1.566 41.3645 10.9447 40 41.3645
0.879999 0.78401 -0.0970816 -0.2464 1.584 41.2126 10.3077 40 41.2126
0.889999 0.792735 -0.0992891 -0.2492 1.602 41.0713 9.67536 40 41.0713
0.899999 0.801454 -0.101521 -0.252 1.62 40.9405 9.04722 40 40.9405
0.909999 0.810166 -0.103777 -0.2548 1.638 40.8199 8.42298 40 40.8199
0.919999 0.818872 -0.106058 -0.2576 1.656 40.7095 7.8023 40 40.7095
0.929999 0.827572 -0.108363 -0.2604 1.674 40.6091 7.18488 40 40.6091
0.939999 0.836266 -0.110692 -0.2632 1.692 40.5185 6.5704 40 40.5185
0.949999 0.844952 -0.113046 -0.266 1.71 40.4377 5.95854 40 40.4377
0.959999 0.853633 -0.115424 -0.2688 1.728 40.3665 5.34902 40 40.3665
0.969999 0.862306 -0.117826 -0.2716 1.746 40.3049 4.74151 40 40.3049
0.979999 0.870973 -0.120253 -0.2744 1.764 40.2529 4.13574 40 40.2529
0.989999 0.879632 -0.122704 -0.2772 1.782 40.2102 3.53141 40 40.2102
0.999999 0.888285 -0.125179 -0.28 1.8 40.177 2.92822 40 40.177
1.01 0.896932 -0.127678 -0.2828 1.818 40.1531 2.3259 40 40.1531
1.02 0.90557 -0.130202 -0.2856 1.836 40.1385 1.72416 40 40.1385
1.03 0.914202 -0.132749 -0.2884 1.854 40.1333 1.12272 40 40.1333
1.04 0.922827 -0.135321 -0.2912 1.872 40.1373 0.521282 40 40.1373
1.05 0.931445 -0.137917 -0.294 1.89 40.1507 -0.0804244 40 40.1507
1.06 0.940055 -0.140537 -0.2968 1.908 40.1733 -0.682686 40 40.1733
1.07 0.948657 -0.143181 -0.2996 1.926 40.2053 -1.28578 40 40.2053
1.08 0.957253 -0.14585 -0.3024 1.944 40.2467 -1.89001 40 40.2467
1.09 0.965841 -0.148542 -0.3052 1.962 40.2975 -2.49565 40 40.2975
1.1 0.974421 -0.151258 -0.308 1.98 40.3578 -3.103 40 40.3578
1.11 0.982994 -0.153999 -0.3108 1.998 40.4276 -3.71234 40 40.4276
1.12 0.991559 -0.156763 -0.3136 2.016 40.507 -4.32397 40 40.507
1.13 1.00012 -0.159551 -0.3164 2.034 13.6734 -1 13.3668 13.6734
1.14 1.00866 -0.162364 -0.3192 2.052 12.4533 -1 12.1278 12.4533
1.15 1.01721 -0.1652 -0.322 2.07 11.4433 -1 11.0989 11.4433
1.16 1.02574 -0.16806 -0.3248 2.088 10.5938 -1 10.2303 10.5938
1.17 1.03427 -0.170944 -0.3276 2.106 9.86953 -1 9.48666 9.86953
1.18 1.04278 -0.173852 -0.3304 2.124 9.24483 -1 8.84246 9.24483
1.19 1.05129 -0.176784 -0.3332 2.142 8.70065 -1 8.2786 8.70065
1.2 1.05979 -0.179739 -0.336 2.16 8.22251 -1 7.78059 8.22251
1.21 1.06828 -0.182719 -0.3388 2.178 7.79919 -1 7.33722 7.79919
1.22 1.07677 -0.185722 -0.3416 2.196 7.42189 -1 6.93969 7.42189
1.23 1.08524 -0.188748 -0.3444 2.214 7.0836 -1 6.58097 7.0836
1.24 1.09371 -0.191799 -0.3472 2.232 6.77865 -1 6.25541 6.77865
1.25 1.10217 -0.194873 -0.35 2.25 15.0004 -3.74729 14 15.0004
1.26 1.11062 -0.197971 -0.3528 2.268 15.0837 -3.98217 14 15.0837
1.27 1.11906 -0.201093 -0.3556 2.286 15.1715 -4.21983 14 15.1715
1.28 1.12749 -0.204238 -0.3584 2.304 15.2639 -4.46043 14 15.2639
1.29 1.13592 -0.207407 -0.3612 2.322 15.3609 -4.70415 14 15.3609
1.3 1.14433 -0.210599 -0.364 2.34 15.4627 -4.95115 14 15.4627
1.31 1.15274 -0.213815 -0.3668 2.358 15.5695 -5.20162 14 15.5695
1.32 1.16114 -0.217054 -0.3696 2.376 15.6814 -5.45575 14 15.6814
1.33 1.16952 -0.220317 -0.3724 2.394 15.7986 -5.71374 14 15.7986
1.34 1.1779 -0.223604 -0.3752 2.412 15.9213 -5.97581 14 15.9213
1.35 1.18627 -0.226913 -0.378 2.43 16.0495 -6.24216 14 16.0495
1.36 1.19463 -0.230247 -0.3808 2.448 16.1836 -6.51303 14 16.1836
1.37 1.20298 -0.233603 -0.3836 2.466 16.3237 -6.78866 14 16.3237
1.38 1.21132 -0.236983 -0.3864 2.484 16.47 -7.06931 14 16.47
1.39 1.21965 -0.240387 -0.3892 2.502 16.6228 -7.35524 14 16.6228
1.4 1.22798 -0.243813 -0.392 2.52 16.7823 -7.64674 14 16.7823
1.41 1.23629 -0.247263 -0.3948 2.538 16.9489 -7.9441 14 16.9489
1.42 1.24459 -0.250737 -0.3976 2.556 17.1227 -8.24764 14 17.1227
1.43 1.25289 -0.254233 -0.4004 2.574 17.3041 -8.55769 14 17.3041
1.44 1.26117 -0.257753 -0.4032 2.592 17.4934 -8.8746 14 17.4934
1.45 1.26944 -0.261296 -0.406 2.61 17.355 -9 13.7292 17.355
1.46 1.27771 -0.264862 -0.4088 2.628 17.0185 -9 13.2998 17.0185
1.47 1.28596 -0.268451 -0.4116 2.646 16.6991 -9 12.8868 16.6991
1.48 1.2942 -0.272063 -0.4144 2.664 16.3957 -9 12.4891 16.3957
1.49 1.30243 -0.275698 -0.4172 2.682 16.1072 -9 12.1058 16.1072
1.5 1.31066 -0.279357 -0.42 2.7 15.8327 -9 11.7358 15.8327
1.51 1.31887 -0.283038 -0.4228 2.718 15.5713 -9 11.3782 15.5713
1.52 1.32707 -0.286742 -0.4256 2.736 15.3222 -9 11.0324 15.3222
1.53 1.33526 -0.29047 -0.4284 2.754 15.0848 -9 10.6975 15.0848
1.54 1.34345 -0.29422 -0.4312 2.772 14.8584 -9 10.3728 14.8584
1.55 1.35162 -0.297993 -0.434 2.79 14.6423 -9 10.0577 14.6423
1.56 1.35978 -0.301789 -0.4368 2.808 14.436 -9 9.75174 14.436
1.57 1.36793 -0.305608 -0.4396 2.826 14.239 -9 9.45425 14.239
1.58 1.37607 -0.309449 -0.4424 2.844 14.0508 -9 9.16477 14.0508
1.59 1.38419 -0.313314 -0.4452 2.862 13.8709 -9 8.88284 13.8709
1.6 1.39231 -0.317201 -0.448 2.88 13.6989 -9 8.60801 13.6989
1.61 1.40042 -0.321111 -0.4508 2.89799 13.5345 -9 8.3399 13.5345
1.62 1.40851 -0.325043 -0.4536 2.91599 13.3772 -9 8.07811 13.3772
1.63 1.4166 -0.328998 -0.4564 2.93399 13.2268 -9 7.82231 13.2268
1.64 1.42467 -0.332976 -0.4592 2.95199 13.083 -9 7.57214 13.083
1.65 1.43273 -0.336976 -0.462 2.96999 12.9454 -9 7.32732 12.9454
1.66 1.44078 -0.340999 -0.4648 2.98799 12.8138 -9 7.08755 12.8138
1.67 1.44882 -0.345045 -0.4676 3.00599 12.6879 -9 6.85254 12.6879
1.68 1.45685 -0.349113 -0.4704 3.02399 12.5675 -9 6.62205 12.5675
1.69 1.46487 -0.353203 -0.4732 3.04199 12.4524 -9 6.39583 12.4524
1.7 1.47287 -0.357316 -0.476 3.05999 12.3424 -9 6.17366 12.3424
1.71 1.48087 -0.361451 -0.4788 3.07799 25.0806 -20 12.5849 25.0806
1.72 1.48885 -0.365609 -0.4816 3.09599 24.865 -20 12.1443 24.865
1.73 1.49682 -0.369789 -0.4844 3.11399 24.6589 -20 11.7111 24.6589
1.74 1.50478 -0.373991 -0.4872 3.13199 24.4619 -20 11.2849 24.4619
1.75 1.51272 -0.378216 -0.49 3.14999 24.2737 -20 10.8653 24.2737
1.76 1.52066 -0.382462 -0.4928 3.16799 24.0941 -20 10.452 24.0941
1.77 1.52858 -0.386731 -0.4956 3.18599 23.9226 -20 10.0446 23.9226
1.78 1.53649 -0.391022 -0.4984 3.20399 23.7592 -20 9.64288 23.7592
1.79 1.54439 -0.395336 -0.5012 3.22199 23.6035 -20 9.24646 23.6035
1.8 1.55228 -0.399671 -0.504 3.23999 23.4553 -20 8.85508 23.4553
1.81 1.56016 -0.404028 -0.5068 3.25799 23.3144 -20 8.46845 23.3144
1.82 1.56802 -0.408408 -0.5096 3.27599 23.1806 -20 8.08631 23.1806
1.83 1.57587 -0.412809 -0.5124 3.29399 23.0537 -20 7.7084 23.0537
1.84 1.58371 -0.417233 -0.5152 3.31199 22.9335 -20 7.33448 22.9335
1.85 1.59153 -0.421678 -0.518 3.32999 22.8199 -20 6.96431 22.8199
1.86 1.59934 -0.426145 -0.5208 3.34799 22.7127 -20 6.59766 22.7127
1.87 1.60715 -0.430634 -0.5236 3.36599 22.6117 -20 6.23431 22.6117
1.88 1.61493 -0.435145 -0.5264 3.38399 22.5169 -20 5.87405 22.5169
1.89 1.62271 -0.439678 -0.5292 3.40199 22.4281 -20 5.51667 22.4281
1.9 1.63047 -0.444233 -0.532 3.41999 22.3452 -20 5.16197 22.3452
1.91 1.63822 -0.448809 -0.5348 3.43799 22.268 -20 4.80976 22.268
1.92 1.64596 -0.453407 -0.5376 3.45599 22.1966 -20 4.45985 22.1966
1.93 1.65368 -0.458026 -0.5404 3.47399 22.1307 -20 4.11206 22.1307
1.94 1.66139 -0.462667 -0.5432 3.49199 22.0703 -20 3.7662 22.0703
1.95 1.66909 -0.46733 -0.546 3.50999 22.0154 -20 3.4221 22.0154
1.96 1.67678 -0.472014 -0.5488 3.52799 21.9658 -20 3.0796 21.9658
1.97 1.68445 -0.47672 -0.5516 3.54599 21.9215 -20 2.73851 21.9215
1.98 1.69211 -0.481447 -0.5544 3.56399 21.8825 -20 2.39869 21.8825
1.99 1.69975 -0.486196 -0.5572 3.58199 21.8486 -20 2.05995 21.8486
2 1.70738 -0.490966 -0.56 3.59999 21.8199 -20 1.72216 21.8199
2.01 1.715 -0.495757 -0.5628 3.61799 21.7963 -20 1.38514 21.7963
2.02 1.72261 -0.50057 -0.5656 3.63599 21.7778 -20 1.04874 21.7778
2.03 1.7302 -0.505404 -0.5684 3.65399 21.7643 -20 0.712806 21.7643
2.04 1.73778 -0.510259 -0.5712 3.67199 21.7559 -20 0.377182 21.7559
2.05 1.74534 -0.515135 -0.574 3.68999 21.7525 -20 0.041716 21.7525
2.06 1.75289 -0.520033 -0.5768 3.70799 21.7541 -20 -0.293744 21.7541
2.07 1.76043 -0.524952 -0.5796 3.72599 21.7607 -20 -0.629349 21.7607
2.08 1.76795 -0.529891 -0.5824 3.74399 21.7723 -20 -0.965253 21.7723
2.09 1.77546 -0.534852 -0.5852 3.76199 21.789 -20 -1.30161 21.789
2.1 1.78296 -0.539834 -0.588 3.77999 21.8106 -20 -1.63857 21.8106
2.11 1.79044 -0.544837 -0.5908 3.79799 21.8374 -20 -1.97628 21.8374
